os_id,ppp_id
19658,315733
19658,315733
19658,315733
19658,315733
19658,315733
19658,315733
19658,315733
19658,315733
19658,315733
19658,315733
19658,315733
19658,315733
19658,315733
19658,315733
19658,315733
19658,315733
19658,315733
19658,315733
19658,315733
19658,315733
19658,315733
19658,315733
19658,315733
19658,315733
19658,315733
19658,315733
19658,315733
19658,316932
19658,316932
19658,316932
19658,316932
19658,316932
19658,316932
19658,316932
19658,316932
19658,316932
19658,316932
19658,316932
19658,316932
19658,316932
19658,316932
19658,316932
19658,316932
19658,316932
19658,316932
19658,316932
19658,316932
19658,316932
19658,316932
19658,316932
19658,317392
19658,317393
19658,317392
19658,317393
19658,317392
19658,317392
19658,317393
19658,317392
19658,317393
19658,317392
19658,317393
19658,317392
19658,317393
19658,317392
19658,317393
19658,317392
19658,317393
19658,317392
19658,317393
19658,317392
19658,317393
19658,317392
19658,317393
19658,317392
19658,317393
19658,317392
19658,317393
19658,317392
19658,317393
19658,317392
19658,317393
19658,317392
19658,317393
19658,317392
19658,317393
19658,317392
19658,317393
19658,317392
19658,317393
19658,317392
19658,317393
19658,317392
19658,317393
19658,317392
19658,317393
19658,317392
19658,317393
19658,317392
19658,317393
19658,317392
19658,317392
19658,317393
19658,317392
19658,317393
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,319273
19658,320975
19658,319273
19658,320975
19658,330687
19658,319551
19658,330687
19658,319551
19658,330687
19658,320715
19658,320714
19658,320714
19658,320714
19658,320715
19658,320714
19658,320715
19658,320714
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
19658,320975
19658,319273
